"","0 zero a","1 control a","2 control a","3 control a","4 control a","5 control a","6 control a","7 control a","8 control a","9 control a","10 control a","11 control a","12 control a","13 control a","0 zero b","1 control b","2 control b","3 control b","4 control b","5 control b","6 control b","7 control b","8 control b","9 control b","10 control b","11 control b","12 control b","13 control b","0 zero c","1 control c","2 control c","3 control c","4 control c","5 control c","6 control c","7 control c","8 control c","9 control c","10 control c","11 control c","12 control c","13 control c","0 zero d","1 control d","2 control d","3 control d","4 control d","5 control d","6 control d","7 control d","8 control d","9 control d","10 control d","11 control d","12 control d","13 control d","1 drought a","2 drought a","3 drought a","4 drought a","5 drought a","6 drought a","7 drought a","8 drought a","9 drought a","10 drought a","11 drought a","12 drought a","13 drought a","1 drought b","2 drought b","3 drought b","4 drought b","5 drought b","6 drought b","7 drought b","8 drought b","9 drought b","10 drought b","11 drought b","12 drought b","13 drought b","1 drought c","2 drought c","3 drought c","4 drought c","5 drought c","6 drought c","7 drought c","8 drought c","9 drought c","10 drought c","11 drought c","12 drought c","13 drought c","1 drought d","2 drought d","3 drought d","4 drought d","5 drought d","6 drought d","7 drought d","8 drought d","9 drought d","10 drought d","11 drought d","12 drought d","13 drought d"
"AT5G43910",3.31744155782644,3.13434088550098,3.14629026664759,3.28651895039466,3.13069863652319,3.15264098428367,3.19978383043116,3.51231539269728,3.13180182340246,3.22874636157144,3.43205075764545,3.1629978884844,3.36879628096013,3.22555720891661,3.38288855044703,3.1978040723669,3.26833557546333,3.12500630696597,3.1362455355625,3.39421229133431,3.23353071581111,3.13661960230881,3.10373932752748,3.48409945253196,3.19215154674783,3.16067014668947,3.40184887473608,3.26555841578374,3.14236605526532,3.21834255901623,3.15391880201343,3.17784445997647,3.22783963404663,3.15972120797289,3.10918334611706,3.09769337844157,3.23651557886237,3.26605339041394,3.40354041774525,3.49119892628806,3.51055689540024,3.22836772973196,3.24901444036811,3.33265065428852,3.20722755964403,3.33762546970381,3.08523767847405,3.16409436507378,3.39739226914987,3.2979983955831,3.08500817262082,3.2409706444348,3.17792098046865,3.13465466896497,3.59128446460196,3.2739320777693,3.14012422390907,3.1637595531208,3.05277930457634,3.08699431361316,3.36819562655146,3.15273183103262,3.10107180656616,3.12011799775464,3.3321207124443,3.16450311662882,3.06693302789063,3.12851612378786,3.10421754867938,3.34521183943061,3.07780697560711,3.12220886170023,3.16837086298687,3.19134313464621,3.31949221310891,3.32551594052281,3.14592358894547,3.17073588872612,3.2463579188964,3.14667477070031,3.09475122608794,3.07794366402967,3.16298983491298,3.15420242781332,3.09193673821059,3.17830830318985,3.18128387037856,3.29578913430512,3.14923659961827,3.21927850966306,3.09234107743756,3.37585962232592,3.10197945161918,3.18151128295435,3.13656710756347,3.2111633102133,3.20141273552778,3.16417966531445,3.24686408315417,3.13726414766936,3.13231032250419,3.2334739619951,3.29116443573203,3.12444228869437,3.19153106771406,3.31692047585179,3.10914990720659,3.12596182285875
"AT2G02950",3.13518679483391,3.15687064105505,3.11870856212563,3.0928332371129,3.16632981792063,3.22749619114615,3.07387506151502,3.12145311787526,3.10838059827436,3.04795536298778,3.11488836671035,3.10507291740561,3.06349258799837,3.25195687156269,3.09592610736017,3.09837239248269,3.08876407436619,3.10574511606935,3.09887765457254,3.12559490025591,3.02651857358869,3.11897594608142,3.17782054649029,2.98274538699115,3.11106804721145,3.17279471155946,3.13029172635744,3.08808561161489,3.10239442493416,3.16193442816279,3.16972942285837,3.1748681732338,3.15663931069209,3.0968353081952,3.07727034834225,3.13638992369469,3.14385051536735,3.13672786668894,3.0008004736368,3.19209629862422,3.10558589531752,3.1292154147935,3.22073081980014,3.07759679189145,3.16301077410518,3.14117117246074,3.12715285162168,3.07533580881001,3.09737650819865,3.08280305680388,3.02291815169382,3.03072274651745,3.06958187975184,3.13842786393967,3.06621321383469,3.26791327635546,3.09163044772143,3.05228372220596,3.10580879945021,3.16231639730942,3.06646983946574,3.1708031750948,3.08019203768626,3.12495008043573,3.04468262951658,3.00576106547163,3.11063718908051,3.06813593422154,3.06872755440775,3.04996004097048,2.99831828048543,3.13897170230017,3.2274792479004,3.09862336143885,3.09386267773143,3.0394998999226,3.05407570774206,3.12263296548542,3.10296208979811,3.1171481110518,3.02542220313121,3.00606817987343,3.07835877571864,3.07687715072611,3.16446289031449,3.05558786401299,3.06631828085339,3.02226304736933,3.06411371496805,3.03664047556073,3.03321506225985,3.06848852778604,3.03433722628244,3.12863819427844,3.02380003098989,3.02914187329796,3.10676203825024,3.06688482190245,3.07195140154849,3.04261807451701,2.99746223274887,3.10419909396166,3.00547364775088,3.09222435515364,3.02987688570407,2.98800111907925,3.0687103595699,3.06664893366482
"AT4G30630",3.23109289277293,3.25708758000997,3.25247015873934,3.23442467726839,3.23850868605741,3.19433924948446,3.2058898004559,3.22190027534462,3.2097294008656,3.18908918991364,3.24854546200999,3.25307405933446,3.18861139459501,3.23357519697111,3.20052632452908,3.25881286084001,3.22395380873918,3.20031758573398,3.21149041592014,3.21963010902501,3.24909182990786,3.25061298114967,3.24296980148906,3.29422519406813,3.21360702123126,3.20005858208806,3.28388918539863,3.26082358596116,3.20921627626084,3.20487158477158,3.25133432262344,3.22676282863636,3.22556337833366,3.23614816730811,3.25472403693912,3.25880683198254,3.25091307876722,3.22150437537733,3.19205525579132,3.29109811370071,3.25210678846698,3.2744033142808,3.25009903267651,3.15256960068178,3.23168891255185,3.19474897620256,3.22032685896413,3.22063796525208,3.23299376603896,3.29054383708416,3.1978528133125,3.26362789264165,3.22925720313777,3.16420863406025,3.22717269481514,3.18520529068037,3.23731131638223,3.23672832860635,3.21990730097265,3.20026107981327,3.21253198703937,3.2441563956281,3.2203485302326,3.22689689542666,3.234432341781,3.26801811390949,3.24589872142711,3.32613462585607,3.30384502885319,3.24109424247238,3.24992767582406,3.21904767758847,3.20073189487526,3.2479396624033,3.27659790384544,3.29028578995606,3.23549424949806,3.22573302696466,3.26457846520576,3.26318768403913,3.33681180312609,3.28674810625062,3.26734102858211,3.22626651899693,3.21458645608094,3.22206417087474,3.18707568277803,3.21723071622067,3.26180608949334,3.24047156689098,3.22965251957988,3.25011116336365,3.2464202490079,3.33561187847219,3.2507615221161,3.28466514637298,3.30029361570734,3.26919925634177,3.21667680115641,3.17891059859004,3.24002423450016,3.2339892660979,3.2589635740892,3.2481309950252,3.29071043728068,3.32486819488736,3.3075217873117,3.33651191551276
"AT1G55280",3.30520885705808,3.32622093295261,3.29927250312444,3.30591071135569,3.38447812966481,3.29403840744189,3.30702334787543,3.35312564816774,3.2507797097549,3.30362149507441,3.36612634416878,3.36012544649667,3.3362691036844,3.3275149202002,3.3101932258365,3.26049392876441,3.25443984902832,3.22042747281496,3.26410851313434,3.32986987231766,3.27930042051036,3.30689215097607,3.30944979618441,3.35446626585907,3.30898987100379,3.33214936292669,3.3224762148667,3.30983828960411,3.26458146760223,3.287059995411,3.29433401922025,3.20234405682987,3.28231228470118,3.29708574225531,3.29871696051243,3.28235232135972,3.28011895152439,3.28937266985786,3.31631955050282,3.26056769422236,3.18739087449388,3.29809960290983,3.30796178661057,3.21869128709778,3.3327079336406,3.28002093054573,3.30601865864069,3.32259158201583,3.30143400456907,3.3660563841247,3.37770681888961,3.31310941341075,3.31093918004677,3.35345033307765,3.30667929507121,3.24136581577825,3.3302141772493,3.28527200051015,3.30223130200312,3.28949071467337,3.25232179360032,3.27292197985471,3.24392646453279,3.33025720958877,3.3910252887482,3.42770002535444,3.39862399671775,3.35246193429897,3.40238110612346,3.30787729384457,3.3728546152238,3.34971911347779,3.28357512836662,3.26159700619816,3.3492095623087,3.25906002230663,3.33060142210426,3.37638763415477,3.36836327619568,3.3130005437483,3.42544587678923,3.38233524253165,3.28366994524101,3.35045481425303,3.22392910336482,3.28032536786586,3.22755934149095,3.28438827689424,3.30254571102551,3.31876657389432,3.33735429849697,3.34279650179459,3.34715537921845,3.2893948039965,3.3909152664385,3.29644272337752,3.3419288350591,3.29670113983696,3.28420613591115,3.28623208467035,3.32074459965445,3.29667618117568,3.33386735148853,3.32658049028917,3.33473987866864,3.35388783628491,3.36478251821826,3.34749558399307
"AT3G20650",3.54083322684412,3.55165136006791,3.57233188016985,3.55619640720975,3.55612281784117,3.53837675154091,3.56436597328917,3.55824313987428,3.5453506448223,3.54890511624045,3.58213445289789,3.56658381727221,3.56375607801955,3.57660678644539,3.55402394133154,3.59744774458941,3.54835030702595,3.56295062126943,3.59798399378995,3.56563373016412,3.55213110825378,3.57473126266284,3.5419731977339,3.56478055484811,3.59337767625102,3.55861050893763,3.57322908614733,3.58452962727463,3.55055595229846,3.55155293046173,3.53893540877333,3.57601414244483,3.54981700551297,3.5752155022676,3.55081449428161,3.56654728702754,3.55903898797842,3.58418082918552,3.60218367060434,3.57234400829481,3.60841895270483,3.57855233297902,3.56016466922833,3.52889632620288,3.57029290644045,3.56353645259003,3.57157973723231,3.52767091626409,3.57695742029086,3.57887834802127,3.58666868056211,3.56018913080792,3.58540726312808,3.57385922157595,3.5774046570263,3.59057806812807,3.56621847319494,3.57829871478061,3.57308363118518,3.58021785861339,3.56092278539969,3.56700993512854,3.56077608432516,3.6053283883036,3.5813271417871,3.59352109955772,3.61891989792362,3.56125280828592,3.64250519485215,3.53286550310632,3.56011574482485,3.60846626620387,3.55320074120582,3.60324058574551,3.58043495940162,3.56708297126829,3.55382739891468,3.60229058486114,3.57240464739033,3.61703982788494,3.62277811045661,3.62539908692878,3.53524426695836,3.60441534643246,3.59816269923846,3.53961791840677,3.56274308228482,3.57331392810336,3.57262292703281,3.57747716883979,3.57699368789428,3.57032934196711,3.58798898361105,3.63951002317519,3.64094478088508,3.58056761602445,3.5580839175573,3.60766172561879,3.56480493828889,3.56662034659192,3.58977546945217,3.57873346154213,3.56347543959227,3.59014687658088,3.60941221048271,3.62670779172973,3.63713491084374,3.58383194674765
"AT4G28940",3.1014298903152,3.09889954526348,3.13345009152124,3.12374398998157,3.08170605000042,3.09824773395488,3.15875549023525,3.1630333236646,3.20342983903384,3.22609847487196,3.19642764023259,3.12791386817863,3.14981864289431,3.28531639445065,3.10965976639637,3.11548776015287,3.12519646869685,3.11030143134091,3.10460839770607,3.15628981826087,3.09781808487655,3.1222900474637,3.15367727094771,3.14855182915548,3.27094748747706,3.15508212339613,3.150536931204,3.10580879945021,3.1019206400761,3.08073440040228,3.10014340104254,3.09759057178782,3.1295286663858,3.16535886681474,3.09193843024262,3.09572529746833,3.12152108472597,3.11338879269725,3.22928797095037,3.14132324396918,3.16783639149077,3.37723482820568,3.06724460631707,3.14765674596454,3.15214609350365,3.13329061094002,3.15885402951662,3.13614051693461,3.1432170712652,3.13450025002982,3.13458074706894,3.07551551724567,3.21851615864232,3.15573466319755,3.16757791232449,3.14541986630684,3.12576680354437,3.14629841398255,3.12523945830999,3.1444004718852,3.08675999272283,3.12721064353532,3.13610605603153,3.10466877695399,3.1186188694512,3.15461399123049,3.15953392863957,3.11826668872671,3.13179853156229,3.13130302396758,3.11084595424391,3.09809779253748,3.14826709019123,3.12278700357161,3.18841991563716,3.11060378385075,3.13256039223368,3.12959790229623,3.12570399510219,3.1662655367238,3.12303044958821,3.13873256972024,3.15890248898941,3.13337775199901,3.08966424103617,3.05812423890412,3.14427320089083,3.10454801593106,3.11388215796702,3.10254224084442,3.11733266131015,3.10009965706031,3.15221749806295,3.17666744620857,3.11964169947111,3.07707034381589,3.12593042322431,3.08755279472496,3.09991120628017,3.14018477131877,3.11244326012962,3.10301917981857,3.06570844099066,3.12310993326892,3.11292861086527,3.12173491076263,3.1386375608441,3.09312743796678
"AT4G25810",3.01534412859152,3.0375350938895,3.09033349243136,3.08706052783734,3.0437504463649,3.08917099891917,3.08308739291661,3.06890980709047,3.18587288681406,3.10670007174168,3.10305444017323,3.05427545182245,3.05758023885584,3.12429173627366,3.00868228998739,2.99953826370517,3.05755078076967,3.03939461625768,2.96914312067609,3.04779835755146,3.07192395111948,3.0287866008699,3.10462684718881,3.09870588531542,3.14423240652936,3.14887717631588,3.14615501416564,3.08769874503365,3.08378862926511,3.0887776403673,3.17582636185062,3.05994877884068,3.08230405619747,3.18433108146968,3.05080291674366,3.05156004009975,3.04955758568528,3.09249669246103,3.10424606914243,3.10849769349149,3.17471640166073,3.30213330937252,3.12550894092993,3.04484347073646,3.15666196005797,3.20621654071726,3.06743909354144,3.08035237996917,3.08938628339976,2.99416332804603,3.09859472960318,3.02892801331247,3.28093850267122,3.07780526691987,3.1523959940011,3.10418063900787,3.06475526535901,3.12794687499738,3.02909238785597,3.15074325108876,3.03218197043594,3.04782278174159,3.05317217171477,3.04963947962487,3.07233908307587,3.00129603984729,3.03151518059962,3.05762702399172,3.10850271164556,3.02339198484382,3.08184066560609,2.97580624815869,3.05964946325944,3.04794838533121,3.07914254984115,3.07694212120099,3.0750396689344,3.05700483090143,3.04921253463256,3.07196169532471,3.09840608212778,3.05351627714769,3.03670025124959,3.08736609257422,3.02442784180428,3.0203759633922,3.00358964452389,3.06455006925022,3.00377851532923,3.01269202133748,3.08481944045331,3.0528697082616,3.09088560286912,3.15874095108297,3.02892094301953,3.0593379707103,3.00934179708143,3.03947007033093,3.04541675876722,3.00887945685211,3.01776872483614,3.05478076769726,3.03823247615472,3.13776252983583,3.08581723072741,3.04109225548883,3.0280740248276,3.03721703187162
"AT1G23860",3.65006371695997,3.67171230471581,3.64695753365231,3.71631052797489,3.65599288396231,3.66965043750259,3.68132556830956,3.68797888206197,3.67447195081928,3.65262416103751,3.66589298839414,3.68013303514382,3.67860154746489,3.67518362578781,3.66802832918995,3.68206759130482,3.65370209139346,3.67570303981959,3.68678063494857,3.66325352288055,3.64109511642847,3.67432505354889,3.66290046965844,3.68992531085643,3.70562409400082,3.65997021258636,3.69100925003399,3.70801061372797,3.66394798834007,3.67308147754704,3.68009926985692,3.65993597208382,3.66835743568126,3.69174631035608,3.69239371932005,3.70090574433874,3.65197012994206,3.68924324103974,3.69662819226769,3.65780004173982,3.68691506736098,3.68897479728295,3.67293443862121,3.6624447894118,3.68166289880139,3.65559225775083,3.69005945057612,3.64589760097435,3.70252456997814,3.68843775987408,3.70163776720817,3.676989477871,3.68291033625599,3.70669630652113,3.67818461126018,3.69491361391881,3.69123264141445,3.6854244076952,3.69856299445306,3.68512160440816,3.67508197942648,3.65793720178184,3.68180905085649,3.72139453489916,3.6440177625714,3.71393770989007,3.72485760332279,3.70281266355029,3.79446785442387,3.65369062828664,3.67988540468648,3.69890742843072,3.65800577691312,3.66507436058275,3.68003173691226,3.68767661450825,3.69895186553541,3.70264646274129,3.6495464839465,3.69597154912575,3.74524809044192,3.73052040561182,3.67283263366221,3.71548707501235,3.72903063027996,3.63034722196012,3.67804936282651,3.68800126973204,3.65897690792616,3.69310776462627,3.67301361528961,3.62907679754256,3.69508070790453,3.73283357474093,3.7860212601256,3.68502065585426,3.64952349150802,3.71295888453081,3.70732599803438,3.66808507704488,3.69579342488249,3.70460641332374,3.69728453667424,3.72323088723648,3.74915879631265,3.71677145641822,3.78052008303922,3.73483966011514
"AT3G03690",3.18568897191695,3.17549426186021,3.11386215995327,3.12801948734063,3.13122234383062,3.17324578719906,3.20756961427144,3.13966594490056,3.16044103837696,3.16779786337196,3.11673569723148,3.16793431249531,3.15692725472473,3.20831279589051,3.16258548784058,3.19026560040796,3.17766270753958,3.18819992083596,3.17460615756022,3.16428105338001,3.1727051194685,3.20690573559146,3.19282382580105,3.1497796305759,3.13334651335668,3.15056942448191,3.18694895313208,3.13286305023886,3.19784337970961,3.17243470960103,3.17609454066053,3.14215363134289,3.17188253206368,3.13559889326841,3.17945850081961,3.17643607720423,3.19579797646738,3.1740580074783,3.1281779015869,3.19749586568272,3.13053390939177,3.19293741948786,3.15011607713778,3.14774953492983,3.11748227932595,3.13987873540148,3.20777886798501,3.15952908488602,3.15907046922727,3.22318465555092,3.12265284229171,3.15967277599316,3.15974219465919,3.12564779575709,3.15806067806249,3.15683505418268,3.14208989806657,3.20100489722636,3.16613214410219,3.19919804222307,3.16730653964466,3.18462624580741,3.2175595511599,3.20363969401398,3.1703513349771,3.18658612796725,3.18706142624859,3.20758679295862,3.21649366760952,3.14011767809095,3.20464626024562,3.16958993668768,3.18229502502548,3.24285550791338,3.1362898380034,3.13137546759291,3.1900806639241,3.19919332982542,3.15448599786492,3.21656661341808,3.20037565895746,3.21552795212424,3.21852700792539,3.14719922539501,3.20186749612156,3.18662732668292,3.15790227868748,3.17208742259293,3.18644033844884,3.18649263420973,3.23869974507428,3.15119152959843,3.18022903434597,3.26564692371564,3.18111050384677,3.16917460490104,3.17125487374423,3.18540829796291,3.18771866418051,3.19658501324317,3.18599654054609,3.15562133999385,3.19139525299215,3.19723950078322,3.19539169749663,3.23824574748192,3.21459888907447,3.22014573634833
"AT5G25890",3.29557316452249,3.34374891183543,3.35807268836875,3.42893294921016,3.32466661469429,3.31302086670896,3.39062641794883,3.26534087321696,3.25169334348831,3.14068705318961,3.33328060211727,3.30482057474452,3.36883817775088,3.3185496785868,3.30474319773667,3.34340782229781,3.30527307413628,3.30937703297652,3.37056884814398,3.30360396154849,3.41240217536404,3.37790112312153,3.29074287047988,3.36440434152833,3.31523290549649,3.41455501745512,3.32164241298582,3.32784541971549,3.31703339291891,3.4086982762664,3.32422015829446,3.45894626685526,3.31853521774017,3.3177685853735,3.3576646008127,3.33151892084455,3.275083055257,3.32406170506551,3.43334674560973,3.41893202298725,3.49925912493226,3.35743939963513,3.31695232515016,3.3419999749202,3.34562346417513,3.29775781633979,3.31599509157225,3.35470603451325,3.31203487320324,3.45328051263043,3.37421877381338,3.35869163534339,3.39625540975674,3.36182449432085,3.41529896406047,3.44097876675444,3.41348576790476,3.40838579140641,3.33382442669844,3.38631433116571,3.34718373268066,3.33448246650995,3.35100634373385,3.42188305086407,3.28713241500113,3.39369076418745,3.39458273556305,3.44841204306982,3.55649072715315,3.33588337735403,3.53734577149011,3.40789654874953,3.33731147733096,3.47919175073881,3.34087555476068,3.38525155200491,3.4655827294134,3.42591578160539,3.25888671229939,3.50412457940354,3.51051891858141,3.43778702110964,3.37651266128848,3.39172648379958,3.3519957399073,3.30650577969632,3.33664044640873,3.36368973719579,3.41596142987448,3.42142529605755,3.36152976171651,3.38297152833455,3.448451690438,3.60638300298162,3.48917039684056,3.36102436569644,3.25926193988125,3.36004114409846,3.47134355961072,3.35066696592921,3.3901311145225,3.35529823334795,3.39845982712238,3.40400388167386,3.28452153621705,3.48950440160647,3.45256907905401,3.44617681329785
