GeneSet	Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
3	AT3G17609	HYH	29	na	PWM1068	CisBP	M2214_1.01	10	1.5544866404252163e-9	2.787194546282413e-7	28	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G52230,AT1G55670,AT1G61520,AT1G44446,AT2G20250,AT2G20260,AT2G30570,AT2G30790,AT2G35260,AT3G08940,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G61470,AT4G05180,AT4G21280,AT4G28750,AT5G01530,AT5G57345,AT5G64940,AT5G66570	na
3	AT5G11260	HY5	0	0	PWM2151	JASPAR	MA0551.1	11	1.5544866404252163e-9	2.787194546282413e-7	28	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G52230,AT1G55670,AT1G61520,AT1G44446,AT2G20250,AT2G20260,AT2G30570,AT2G30790,AT2G35260,AT3G08940,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G61470,AT4G05180,AT4G21280,AT4G28750,AT5G01530,AT5G57345,AT5G64940,AT5G66570	
3	AT5G11260	HY5	0	0	PWM336	AthaMAP	T10638	27	1.7127153764851705e-7	0.000015354493350189554	25	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G52230,AT1G55670,AT1G61520,AT1G44446,AT2G30790,AT2G05070,AT2G05100,AT3G06470,AT3G16140,AT3G17040,AT3G21055,AT3G54890,AT3G61470,AT3G27690,AT4G05180,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	
3	AT5G11260	HY5	0	0	PWM623	AthaMAP	T10638	35	7.251555172128953e-7	0.00004483461525388694	24	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G52230,AT1G61520,AT1G44446,AT2G30570,AT2G30790,AT2G35260,AT3G08940,AT3G16140,AT3G17040,AT3G21055,AT3G54890,AT3G61470,AT4G05180,AT4G12800,AT4G21280,AT4G28750,AT5G01530,AT5G64940,AT5G66570	
3	AT5G11260	HY5	0	0	PWM698	AthaMAP	T10638	36	7.251555172128953e-7	0.00004483461525388694	24	AT1G06680,AT1G11070,AT1G15820,AT1G52230,AT1G55670,AT1G61520,AT1G44446,AT2G30570,AT2G30790,AT2G35260,AT3G16140,AT3G17040,AT3G21055,AT3G61470,AT4G02770,AT4G05180,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G01530,AT5G57345,AT5G64940,AT5G66570	
3	AT5G11260	HY5	0	0	PWM663	AthaMAP	T10638	66	0.00012256490346453273	0.0037889460674466755	20	AT1G06680,AT1G13650,AT1G20340,AT1G52230,AT1G76100,AT2G20250,AT2G20260,AT2G30790,AT3G16140,AT3G17040,AT3G21055,AT3G59400,AT3G61470,AT4G05180,AT4G15560,AT4G21280,AT4G28750,AT5G01530,AT5G19940,AT5G66570	
3	AT5G11260	HY5	0	0	PWM223	AthaMAP	T10638	77	0.00037433815500474964	0.009870416351816414	19	AT1G03600,AT1G06680,AT1G15820,AT1G52230,AT2G20250,AT2G20260,AT2G30570,AT2G30790,AT2G35260,AT3G16140,AT3G17040,AT3G21055,AT3G54890,AT3G61470,AT4G05180,AT4G12800,AT4G21280,AT5G64940,AT5G66570	
3	AT3G19290	ABF4	1	39	PWM746	AGRIS		12	1.5544866404252163e-9	2.787194546282413e-7	28	AT1G06680,AT1G11070,AT1G13650,AT1G52230,AT1G55670,AT1G61520,AT1G67740,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20250,AT2G20260,AT2G30790,AT2G42220,AT3G16140,AT3G17040,AT3G21055,AT3G54890,AT3G61470,AT4G05180,AT4G15560,AT4G21280,AT4G28750,AT5G01530,AT5G57345,AT5G64940,AT5G66570	AT1G03600,AT1G06680,AT1G08380,AT1G13650,AT1G20340,AT1G30380,AT1G31330,AT1G51400,AT1G61520,AT1G76100,AT1G29930,AT1G44446,AT2G06520,AT2G20260,AT2G30570,AT2G35260,AT2G42220,AT2G05070,AT2G05100,AT3G06470,AT3G08940,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G61470,AT3G27690,AT4G05180,AT5G08320,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G01530,AT5G04490,AT5G08330,AT5G19940,AT5G57345
3	AT4G36730	AtGBF1	1	0	PWM1292	CisBP	M0264_1.01	13	7.92503888963515e-9	0.0000010930457483935248	27	AT1G03600,AT1G06680,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G76100,AT1G44446,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT2G35260,AT2G05070,AT3G16140,AT3G17040,AT3G21055,AT3G54890,AT3G27690,AT4G05180,AT4G15560,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	
3	AT5G61270	PIF7	46	na	PWM2901	DAP-seq	PIF7_col	15	3.799969665924209e-8	0.0000048666754364300765	26	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G52230,AT1G55670,AT1G61520,AT1G67740,AT1G44446,AT2G30790,AT2G35260,AT3G16140,AT3G17040,AT3G21055,AT3G54890,AT3G61470,AT4G02770,AT4G05180,AT4G12800,AT4G21280,AT4G28750,AT5G01530,AT5G57345,AT5G64940,AT5G66570	na
