	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60
AT5G14320	11243.8639877687	9805.12924486078	11428.747048939	11411.9232773766	9281.43204827984	10487.6842605826	2867.83718424941	3097.08005894056	3533.09915280956	1970.67566270649	1877.5112008454	1748.57198090614	5972.94362702488	5553.04377340358	6176.49237804118	3672.4143785924	4024.25489423398	3309.3431950978	2700.08682919931	2973.51641370753	2426.90661698512	1768.29357192905	1920.55474832638	2596.34396600278	1192.26902879506	1182.50457344635	1702.38538145159	1388.64400811227	1818.80153465403	1367.50020756591
AT5G14350	103.642434946257	124.880986494406	112.225548701735	113.551475396782	117.757500035846	132.870499024165	150.403133085635	138.22672966811	147.639662798774	119.985787581761	133.413083109665	90.3968539511664	97.7449525114972	66.9283328119028	107.708362430788	104.899124041111	109.840987648033	97.7276866378012	129.579188680857	132.626856533432	98.5013911902424	101.694826531779	170.976215399787	172.293522054061	167.778829705905	124.61371065466	62.0661336987559	104.048254210141	172.327230883801	68.1955484087987
AT5G14360	4.91408096727942	3.0672522998626	4.89873426872652	26.0704918002816	35.4610653517035	31.2302454971327	140.225477463299	105.172511703997	70.7440050910794	81.2025027068482	115.346728105232	128.174643662102	54.1232381675232	72.9518827649741	51.6709035985535	226.808916845645	155.903337306885	137.134011894979	253.694194706498	348.842068024909	198.050669520807	161.515312726943	203.766174517555	179.117027877984	92.0556410775764	62.3068553273302	78.0259966498645	42.0194872771723	13.1118545237675	26.9192954245258
AT5G14370	5153.08399614256	4579.84586259484	6065.96904312036	6920.84655658141	7300.29592551768	6913.24070777438	5501.58828918509	6607.83866391685	6773.99480632988	3346.27029811355	3356.17287197752	3057.30255303497	5954.36400795244	6439.84418316129	8132.70912273007	6310.95811123007	7241.53285502152	6286.88513153017	6733.43422627154	6338.22632861871	3726.28667098406	4033.09717927797	3763.81887873231	3589.1640633836	3377.84812018526	2459.13226877016	1227.13612912969	728.337779470987	758.614440303689	434.29796618235
AT5G14380	66.5634603749667	101.657504795446	90.4039142319531	50.9822950761062	56.8715199036755	76.6560571293258	70.1127387316496	102.167582798169	145.589111926569	246.031463425227	170.935512734259	111.984162357415	59.7779048417421	93.699665936664	38.5712378975118	151.205944563763	159.446594972951	39.4063252571779	29.6627058426059	27.8627849860151	91.1661812079903	143.569166868394	115.935926880678	119.411351918656	130.659619593979	70.2609219648617	310.330668493779	112.05196607246	245.378991801934	333.79926326412
AT5G14390	1943.29565524232	2005.98300411014	2052.12431911744	2313.32163907832	2431.42474505831	2498.41963977062	4171.70795453315	4260.9891884648	4522.48994864857	5522.98216171802	5407.39902478862	5168.81115652117	2542.9843843487	2710.59747888206	2888.4762870797	3307.63003733232	2958.62015116476	2708.00267167327	3984.95035069745	4376.68626560325	3475.84164444717	4125.22072801852	4562.48859724364	4810.57160586586	4956.15693414436	5451.18700225493	4525.50780569214	4099.90140147267	3791.19907944362	3185.44995856889
AT5G14410	1882.09301046802	2058.12629320781	1866.86309586378	1389.26754082389	818.949886612927	1216.27610645197	1046.03682785122	1211.98799201749	1106.27219555471	1358.62694827428	1396.66821380431	1646.03226597646	1229.48609688015	989.200758959924	1251.01807444949	1094.35302378024	979.710744667132	839.35472797789	1033.51111935816	1157.97734401879	801.633662346122	575.47307719748	795.15650860586	1161.70186652293	301.407986108839	291.649110042822	500.075705801405	348.161466010856	417.706222685735	335.593882959088
AT5G14420	6114.90366182915	5843.55381013824	5826.37640343173	5716.96917967063	6556.95170654141	6253.43079381677	7761.02783734373	7640.53256455324	7643.42837614488	5482.98689919076	5927.15416107003	5836.66851033949	6126.42743675367	6412.40356670841	6867.86362337393	8390.98488613534	8387.77670999373	9359.00224857976	9087.71635314784	7651.12075715974	8566.47737213012	6707.07291220181	6813.28507668468	6269.09597572944	6335.50678190353	7106.95854063441	5750.87061671615	5936.75327387478	7839.01588313812	8079.37786674768
AT5G14430	5262.53398132287	4817.77700528419	5015.41321221801	6990.36786804883	7444.81649374349	7510.02230809231	8163.61065973837	8560.04080973675	8139.66168721854	5966.56598247483	6360.74668117644	5468.33506065787	6892.23086634788	6652.00699817502	7345.27366225634	9066.68645090466	8007.7623253082	7528.97250363641	7386.79435233104	7821.64100127415	6293.6101647723	5368.29043115404	5308.46016717285	5965.44996656486	4785.4085676295	4427.76376155921	2768.14956296451	2201.0207621376	2253.36585601318	1591.82766943696
AT5G14440	2510.20190501301	2611.984422783	2975.3130590329	1853.90163913113	1661.31745789207	1680.75503039114	1955.24073011326	1580.59260446579	1774.7517798936	2068.84585254612	1976.18129356192	1758.01642833388	1967.82400262816	1987.77148451351	2109.77393707333	1697.28672772824	1992.19662274537	1791.41154619131	1880.45943091678	1699.62988414692	1783.50391282758	1976.46886388822	2189.90084107947	1765.58213194013	2310.29963736627	2536.02157959963	2675.93702146922	3285.52371948176	3073.79332478606	3585.65015054684
AT5G02225	23.23020093623	30.2343440986456	27.1657082174834	26.0704918002816	26.7630681899649	23.8485511069013	18.0936099952644	21.0345023407994	25.631885902565	18.1796647851153	34.742990393142	22.9365151816392	21.0030476470986	22.0863498279279	24.7438129908566	7.56029722818816	8.85814416516394	29.1606806903117	13.2701578769553	39.0078989804211	30.3887270693301	17.9461458585493	32.7899591177674	13.6470116478464	10.3933788313393	23.8621999125945	37.2396802192535	52.0241271050705	69.3055167684852	32.303154509431
AT5G14450	4254.7006483972	3892.34316852564	4176.39363382885	4075.10754051512	4099.43296999788	4410.27848684054	2759.27552427782	2840.65945897653	3106.58457139088	2233.67481326449	2030.38035857522	1898.33393297449	1843.42133579534	1872.65475207704	2222.57661394341	1488.43351679955	1643.18574263791	1305.92561902288	1252.85902308901	1592.63678980062	1184.11246856355	1076.76875151296	1146.47749915337	1651.28840938941	1055.67033558317	1122.84907366487	753.660194913464	638.296021019903	807.315614249111	601.19759781441
AT5G14460	1998.24401514917	1661.13620982559	1898.48219887101	1896.19377027381	1921.58829603948	1701.19664562563	1285.77716028848	1200.96991936279	1390.27349135513	1322.26761870405	1122.89344950635	1212.9368910761	1395.08704948228	1572.1465377516	1692.76791225684	824.07239787251	881.385344433812	1130.17340837586	1186.50823370424	835.883549580452	1128.5744501265	1191.62408500767	1109.00326016163	975.761332821018	1208.60148124431	1608.04713855429	1759.13156083331	1398.64864794016	1496.62453778432	1516.45364224829
AT5G14470	71.9242759756352	63.9741193971343	81.4971246524503	66.6245901562751	49.5116761514351	56.7822645402413	31.6638174917127	43.0706476502083	32.8088139552832	23.0275753944793	61.14766309193	75.5555794218704	88.0512382128363	72.2825994368551	38.5712378975118	68.987712207217	42.5190919927869	41.7707047726086	134.2627738139	99.1915145502137	165.566168170833	343.369590760242	274.030372627056	288.293121060755	53.4516625611734	86.1690552399248	143.638766559978	202.093724523543	179.819719183097	272.782193635195
AT5G14480	889.448655077575	1110.78351145024	998.005772383285	816.875409742156	909.275241754058	959.052448084676	862.839026649172	1077.76783422382	1081.66558508824	1379.23056836408	1028.392515637	1018.65111541986	962.908953666981	944.358775975949	967.919743465861	998.904271274361	1194.96364788062	1033.23384824321	937.497624130781	1188.06915180368	1110.76036874103	1156.92820301448	1393.57326250512	1339.11301794493	1361.53262690544	1410.52115038892	1310.48208009659	1298.60224966118	1320.55106275087	1469.79353017911
AT5G14500	12727.9164398871	15374.3830636113	14233.0497480454	10752.6295069606	11251.862943766	10482.0060341285	10530.4810172439	9850.15695330579	10306.0686837033	9112.85996795211	8224.36068586458	9387.7807431674	14105.9699236014	12150.838822001	11898.8630117796	7967.6082413568	9046.82263588193	13714.1893160031	11717.5494053515	7480.60051304533	10244.1446837852	13180.8459282425	9513.77242402653	8401.44154570544	11187.7299277345	9820.62094180558	8130.66351453702	5380.49529944364	5070.54145654836	3716.65738827953
AT5G14510	220.686908894185	219.527628890166	178.135791590055	104.281967201126	94.3398153696264	102.775898817837	128.916971216259	145.238230448377	135.336357565543	116.349854624738	108.398130026603	89.0476471757759	127.633904932368	128.502398998853	76.4147165894101	115.29453272987	56.6921226570492	88.2701685760785	196.710575587808	232.932882483086	258.828123659467	186.639916928912	215.476874202472	315.587144356448	53.4516625611734	57.0041442356425	40.786316430611	42.0194872771723	0	25.1246757295574
AT5G14515	200.583850391678	259.40190878838	241.373997604525	100.226557365527	105.045042645612	96.5298497184102	46.3648756128651	47.0772195246463	35.884640263591	15.7557094804332	26.4046726987879	8.09524065234326	150.252571629244	70.274749452498	64.0428100939818	40.6365976015114	57.5779370735656	29.9488071954552	23.4179256652152	4.45804559776241	12.5746456838607	23.9281944780657	26.934609275309	17.058764559808	22.2715260671556	6.6283888646096	8.8665905283937	14.0064957590574	7.4924882992957	0
AT5G14520	6155.10977883417	6446.48797651123	6014.75500303822	4424.4521306389	3947.55255801983	4283.0862142704	3498.85183283426	3493.73067450992	3785.3169100908	3581.39396266771	3709.16165437184	3058.65175981036	3656.14590964493	3315.62960750167	3938.63282077988	2895.59383839607	3376.72455576049	3143.83662901765	2939.73026850668	2796.30910119647	2659.53756213654	2493.31786461444	2564.64323099681	2865.87244604774	3881.18460930298	4173.2336291582	3605.15570884488	5616.60479938203	4763.34943627724	4565.51250399958
AT5G14530	1757.45404775248	1798.72438441943	1654.43616439264	1609.41836047072	1545.56718797047	1496.21267063536	1615.98554270205	1711.80783335363	1681.45171520826	2400.92772928756	2375.03082327519	2790.15961150764	1618.85028787637	1659.15337040707	1472.25687295597	1388.25957852605	1590.92269206344	1359.51822137264	1775.85936294549	1996.08991639812	1937.54332245487	2890.52589295033	2900.74031195393	2801.04914072047	3110.5898073794	3554.14210920367	4036.07200852481	3307.53392710314	3446.54461767602	3352.34959020095
AT5G14540	4859.13260737257	4751.61199138715	4465.41895568371	4372.89049130056	4867.53302704987	4703.27497186819	4811.76940811563	4725.7515258996	4627.06804313103	4574.003659935	5390.72238939992	4854.44597785518	4033.39295776781	4484.86758172561	4538.30640620535	5862.0654633064	5996.07778539947	4865.10491625119	4831.89866225607	5691.80971694316	5494.07227670682	5493.91345216388	6321.43568991817	5726.62726272755	7441.65924323892	7073.81659631136	5378.47381452362	6034.79874418818	6001.48312773585	6509.08563365034
AT5G14550	3179.85712046317	3040.08520806382	2956.16346143697	2744.93311443853	2735.85464571917	2592.67819890742	2403.05757749606	2683.40151290484	2601.1237813923	1991.27928279629	2063.73362935264	1741.82594702919	2726.35714649837	2510.48176377448	2724.00270661107	2249.18842538598	2263.25583419939	2625.24938863319	2535.38075202063	2191.12941130023	2244.57425456914	1813.75714143738	1398.25754237908	1357.87765896072	1453.58826798302	1716.75271593389	913.258824424551	538.249622740922	479.519251154925	524.028950930769
AT5G14570	374.363622780014	388.66468428259	351.818188390359	469.268852405068	457.6484660484	434.952146378248	424.06898426401	241.395955434889	374.225534177449	385.408893444443	325.194390079809	789.285963603468	372.400190973555	427.672046668059	389.351175003185	1146.33006722403	1051.46171240496	652.568746258866	375.467408165617	423.514331787429	579.481588597915	192.621965548429	396.992719318684	194.469915981811	374.161637928214	290.3234322699	500.075705801405	10048.6602431409	5370.24098852019	9028.73168538596
AT5G14580	1478.69163651772	1589.71304912879	1467.83892270206	553.853114690426	541.95213084679	504.226509117343	540.546598608525	373.612827291342	441.893712960221	678.70748531097	461.386912420926	423.650927472631	385.32514337177	339.995930684466	340.591308227085	161.601353252522	187.792656301475	174.175957636726	247.449414529107	234.047393882527	181.284475275659	190.229146100622	194.397614769621	199.587545349754	555.303383274413	632.348297683756	606.474792142129	1302.60410559234	1187.55939543837	1166.50280172945
AT5G14590	4402.12307741558	4426.04506870173	4533.55589596691	4079.16295035072	4098.09481658838	3952.04561200079	4108.38031954973	3947.47493929002	4291.80297552548	5632.06015042871	4740.3336092403	4946.19203858173	4051.97257684025	4038.45560187022	4162.78265610882	3626.10755806975	3568.94628414455	3912.25997153262	4154.34001300917	3574.23805800601	4276.42741965297	5380.25452839307	4927.86242741305	4059.9859652343	5652.51331584409	5757.4185677999	6098.44096542919	6995.2441676664	6490.3679892649	6503.70177456543
AT5G14600	759.002142127976	832.978088862686	694.729587201216	439.142950769187	379.366491592753	475.835376847222	301.937116795975	366.601326511076	322.961762372319	471.459306760656	482.232706656811	457.381096857394	446.718667263289	435.703446605487	506.520407106947	370.45456418122	373.813683769918	288.454300882542	309.897216303014	271.940781463507	288.168963588475	330.209083797306	389.966299507734	315.587144356448	406.826542826709	389.749265239044	466.382661793509	746.346131161204	468.280518705981	488.136557031401
AT5G14602	4.46734633389038	0	0	2.31737704891392	0	0	10.1776556223362	0	0	4.84791060936407	0	0	0	8.03139993742834	0	2.83511146057056	17.7162883303279	0	13.2701578769553	16.717670991609	6.28732284193037	9.57127779122627	16.3949795588837	5.1176293679424	11.8781472358163	0	17.7331810567874	0	5.61936622447177	7.17847877987355
AT5G14620	3644.46113918777	3333.66507105067	3905.62723061196	5912.20819604163	6762.35825489939	6729.8339933094	5800.13285410695	6000.84302493949	5770.25015438543	5213.92786037106	5016.88781276971	5218.73180721062	5201.48553075645	5378.36082476451	5866.46695644985	4120.36198936255	4798.4566942693	5074.74656661937	5347.0930268908	4919.45331713082	5066.53432345555	4500.89338132415	4248.64184568787	4805.45397649791	5125.42053225474	4976.59435954889	3892.43324196483	3443.59702876255	3176.81503890137	3248.26164789278
AT5G14680	1048.93291919746	1130.50156194936	989.544322282757	1078.1596720072	888.533863906836	962.45938395709	1015.50386098422	1164.91077249284	870.458845251107	1287.12026678616	1179.8719537511	1405.87345995695	1194.75028730995	1247.54412361387	1095.27760444821	1178.46133044383	1412.87399434365	1270.45992629142	1349.65311583857	1638.33175717769	1564.49550050034	1704.88385656218	1847.94841027989	1799.69966105974	1542.67437225164	1622.62959405643	1865.53064717403	1752.81289784776	2028.59120703431	1789.23583588348
AT5G14690	850.582741972729	790.47473556459	1087.51900765729	1123.92786872325	1127.39424750227	1130.5348869962	840.222014155092	977.603537362868	937.101748597776	538.118077639412	530.87289320721	416.904893595678	961.293334617204	912.233176226236	1231.36857589792	834.467806561269	1142.70059730615	859.846017111622	696.292989779065	947.334689524513	544.901312967298	281.156285117272	259.977533005156	365.057561579891	166.294061301428	71.5865997377836	78.0259966498645	0	50.5742960202459	16.1515772547155
AT5G14700	3362.1248508859	3908.9939667249	3067.49833118075	966.925573659332	488.42599446686	476.971022138027	99.5148549739543	61.1002210851793	103.552819046363	71.50668148812	97.2803731007977	95.7936810527286	461.25923871128	397.554296902703	330.402679348497	186.172319244134	208.166387881353	147.379656461845	112.406043193033	123.710765337907	67.0647769805906	77.7666320537135	67.9220581725183	56.2939230473664	47.5125889432653	53.0271109168768	42.5596345362897	0	31.8430752720067	25.1246757295574
AT5G14710	773.297650396425	807.125533763845	717.887240107923	747.354098274738	774.121747394736	868.200824820289	796.118839791634	669.097503031144	812.018145393259	917.46708282215	685.131770552761	936.349502121037	971.794858440753	926.288126116735	916.248839867308	1031.98057164768	925.676065259631	986.734384439735	1134.20819971859	857.059266169824	920.044909202477	999.002119459242	894.697455927654	1079.81979663585	899.769653113086	749.007941700884	994.831457285773	678.314580331496	899.098595915483	949.353818638277
AT5G14720	4948.03279941699	4641.62908749208	4349.63069115017	5182.23442563375	5409.48515789666	4911.09806008547	5736.80521912352	5698.34684841942	6007.08878012513	5679.32727887001	5790.96163872891	5982.38284208167	4922.79124466995	5188.95364290683	5393.42347280113	3866.14699506472	3893.15436058955	5609.0963371067	5942.68893630944	4395.63295939374	6146.90596512725	6078.95780715259	5615.28049891767	4409.69063871037	6905.65784922271	7181.19649591804	5624.96503121296	4932.2874351538	6023.96059263374	5904.29879644599
AT5G14730	8.48795803439173	15.7744403992934	34.7364793600608	157.581639326146	86.979971617386	129.46356315175	254.441390558406	284.466603085097	245.040829228521	96.9582121872814	112.56728887378	39.1269964863258	405.52038149398	138.541648920639	208.139132805441	767.370168661099	687.391987216722	691.186945010901	667.410881458633	415.712751991345	516.608360178612	209.371701683075	229.529713824372	240.528580293293	103.933788313393	96.7744774233001	166.691901933802	214.099292317021	292.207043672532	267.39833455029
AT5G14760	1004.25945585856	1072.66194715195	927.642134705213	692.895737625261	800.215738879951	555.33054720356	465.910457378059	681.117218654457	631.569668639202	685.979351225016	783.801863269284	801.428824581983	840.929715408831	820.541360273929	912.61004383924	650.185561624182	900.873261597172	751.084559401811	754.837803942103	858.173777569264	549.092861528585	837.486806732299	638.233132827973	535.645207177971	841.863685338481	784.801241569776	406.089846200431	458.212504117736	498.250471903164	410.967910147761
AT5G14780	16794.0950729941	14606.6936308457	17142.45256419	26104.0937674908	27153.1399088337	27595.0449212665	21628.6490480892	20811.1359587995	23092.2786473389	26416.2649104248	21271.0484382973	18670.3233578543	27766.0289894643	26539.0918099038	30865.7234284768	28929.477343662	29572.0284809833	23632.7613832347	21165.1212162215	24337.5854295845	18353.7432627351	23170.8671228349	29259.183162765	32471.3583395945	36200.1384695547	40404.0071631143	52073.4861732562	90153.810417156	90584.183538485	80897.866609785
AT5G14790	1742.71180485064	1720.29036132294	1415.28886418299	1130.87999986999	1327.44818222226	1200.9448950261	1288.03886153789	1198.96663342557	1224.1788707065	1293.18015504787	1400.83737265149	1284.4448501718	1053.38362045448	1099.63250809956	1069.07827304613	1375.02905837672	1283.54508953225	1048.99637834608	1079.56637316642	1321.81051973656	939.95476486859	1207.17741141841	1153.50391896432	1153.17248424302	1282.83990146816	1239.50871768199	934.538641692696	1072.49738955068	949.672891935729	1044.4686624716
AT5G14800	6063.08244435603	6595.90698140453	5606.82404029699	4011.37967166999	3406.93858058254	3622.7084776674	3272.68170789345	3231.30021673424	3437.74853725202	3187.50122565688	3702.21305629321	3033.01683107794	2089.80324088631	1775.60866949978	1786.64884978097	1719.96761941281	1811.49048177603	1919.08804002456	1593.19954275681	1439.94872807726	1594.88422756967	1438.08448813175	1577.43124755831	1825.28780789946	1456.55780479198	1931.51251514724	2048.18241205894	1864.86486392022	2330.16386108096	2431.70968668216
AT5G14810	8.04122340100269	12.2690091994504	12.4695054113039	11.5868852445696	20.0723011424737	6.81387174482896	46.3648756128651	35.0575039013324	28.7077122108728	204.824223245632	283.502801608039	281.984216056624	40.3904762444203	24.094199812285	8.73311046736115	20.7908173775175	5.31488649909836	8.66939155657914	49.9582414191257	69.0997067653174	68.1126641209123	161.515312726943	156.923375777887	109.176093182771	288.045070468546	266.461232357306	221.664763209842	212.098364351441	177.946597108273	157.926533157218
AT5G14820	122.405289548596	141.09360579368	135.828541087417	119.344918019067	123.779190378588	152.744291613249	199.029709947909	196.322021847461	183.524303062365	162.405005413696	193.17102658587	148.41274529296	155.099428778574	199.44643177947	170.295654113542	178.612022015945	144.387749892172	163.93031306986	173.292649922592	192.810472103224	155.087296767616	168.693771070363	187.371194958671	172.293522054061	175.202671728291	190.897599300756	138.318812242942	180.083516902167	168.580986734153	199.202786141491
AT5G14830	7.14775413422461	5.69632569974483	7.12543166360221	5.79344262228479	4.68353693324386	8.51733968103619	14.7010581211523	11.0180726547045	14.3538561054364	48.4791060936407	51.4196257818502	12.1428609785149	9.69371429866088	12.0470999061425	4.36655523368058	15.1205944563763	7.97232974864754	5.51688553600491	9.36717026608608	8.91609119552482	16.7661942451476	44.2671597844215	29.2767492122924	27.2940232956928	38.603978516403	37.1189776418137	53.1995431703622	26.0120635525352	22.4774648978871	21.5354363396206
AT5G14840	528.487071299232	531.07282677621	500.11623488908	281.561311443041	323.833125098576	317.412858779949	500.966826743884	408.670331192674	583.381723142379	1012.00133970475	671.234574395504	781.190722951125	132.480762081699	152.596598811138	53.1264220097803	163.491427559569	199.308243716189	204.124764832182	218.567306208675	325.437328636656	399.245000462578	423.529042261762	633.548852954007	510.057060338259	608.755045835586	731.774130652899	622.434655093238	734.340563367726	661.212092412845	904.488326264067
AT5G00395	104.089169579646	83.2539909962706	107.326814433008	36.4986885203942	252.910994395169	170.346793620724	82.5520956033939	151.248088260034	155.841866287595	54.5389943553458	88.9420554064436	40.4762032617163	9.69371429866088	109.093182483402	56.7652180378475	14.1755573028528	41.6332775762705	52.8044758446184	32.0044984091274	6.68706839664362	19.9098556661128	4.78563889561314	28.1056792438007	42.64691139952	48.9973573477423	27.8392332313603	51.4262250646835	56.0259830362298	11.2387324489435	134.596477122629
AT5G14850	1678.82875227601	1529.68253983148	1583.18184775662	2058.41016369779	2074.80686142703	2133.87750142227	2191.5885106764	2072.39930205305	2320.19831190018	1713.7364004102	1827.48129467927	1864.60376358973	2092.22666946097	2054.69981732542	2264.78664786899	1644.36464713093	1660.01621655172	2140.5515879699	2063.89984862763	1426.57459128397	1759.40250860018	1977.66527361213	1669.94577506916	1651.28840938941	2197.45723862602	2289.44551383615	1718.3452444027	1434.6653513206	1198.79812788731	1211.36829410366
AT5G14900	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00784998435709	0	0	0	3.15250602057423	0	0	0	3.58922917170985	0	0	0	0	0	0	0	0
AT5G14910	4700.09507788607	4302.91679780725	4831.93334688025	5240.16885185659	4349.66765757405	5197.84849601369	1191.91655843804	1300.13257325513	1409.75372464107	898.075440384694	598.969154377769	1068.57176610931	2469.47371758386	2815.67496139675	2847.72177156535	1364.63364968796	1363.26838701873	1367.39948642407	1037.41410696903	955.136269320597	945.194200570198	772.880681641521	939.198114730339	1207.76053083441	681.508697654961	763.590397203026	1255.50921882055	1292.59946576444	1552.81820002903	1509.27516346841
AT5G14930	630.789302345322	622.214037972128	646.187583992926	682.467540905148	533.254133685051	604.163294708167	279.320104301895	321.527392923648	274.773816875497	397.528669967854	321.025231232632	299.523904136701	882.935810703028	1140.45879111482	805.629440614066	392.190418712261	602.353803231148	970.971854336864	263.841962494758	239.61995087973	353.137966288422	238.085535056753	386.453089602259	191.05816306985	256.864933974528	231.993610261336	271.317670168847	468.217143945634	408.340612311615	967.300015587961
AT5G14990	3.12714243372327	2.19089449990186	1.78135791590055	2.8967213111424	14.7196875044807	3.40693587241448	4.5234024988161	0	1.0252754361026	0	5.55887846290272	0	10.5015238235493	9.3699665936664	11.6441472898149	0.945037153523521	3.54325766606557	0	0.78059752217384	4.45804559776241	7.33520998225209	4.78563889561314	0	0	5.93907361790816	0	7.09327242271496	0	0	0
AT5G15000	0	0.876357799960743	0	0	4.68353693324386	6.24604909942654	5.65425312352013	0	4.1011017444104	0	1.38971961572568	1.34920677539054	0	0	2.18327761684029	1.89007430704704	0.885814416516394	0	9.36717026608608	0	0	0	1.17106996849169	5.1176293679424	2.96953680895408	1.32567777292192	0	0	0	3.58923938993677
AT5G15040	0	0	1.78135791590055	0	0	2.27129058160965	0	0	0	0	0	0	3.23123809955363	0	4.36655523368058	0	0	0	0	0	13.6225328241825	0	0	0	0	0	0	0	0	12.5623378647787
AT5G15070	2386.45641156424	2659.74592288086	2360.29923856823	2397.90590136368	2701.06265707221	1910.15537913372	1640.86425644554	1666.7338997662	1841.39468324027	1003.51749613836	756.00747095477	1190.00037589446	2233.59333631644	2401.38858129107	2701.44217123705	1170.90103321564	1498.79799274574	2623.67313562291	2034.23714278503	1144.6032072255	1556.11240337777	1275.3727656809	966.132724005648	649.938929728685	1089.82000888615	1230.22897327154	828.139555351971	872.404592992721	769.853172752633	757.329511276659
AT5G15130	0	0	0	0	0	1.70346793620724	13.5702074964483	8.01314374887597	0	0	0	0	0	12.0470999061425	0	6.61526007466464	0	1.57625301028712	113.967238237381	92.5044461535701	133.081666820859	89.7307292927463	83.1459677629103	119.411351918656	32.6649048984949	15.908133275063	0	0	0	10.7677181698103
AT5G15240	554.844414669185	409.259092581667	530.844658938365	980.829835952815	1079.22072476034	1266.24449924738	1259.76759592029	1379.26236777528	1374.89435981359	1345.29519409853	1175.70279490393	1152.22258618352	1076.81009667625	1289.03968995725	1254.65687047755	1171.84607036917	1074.49288723439	1042.69136630493	1145.9171625512	1429.91812548229	1132.76599868779	935.592404092368	1038.73906205213	1221.40754248225	1311.05050115323	1577.55654977708	1494.90716308718	2413.11912648904	1914.33076047005	1250.84992739297
AT5G15265	1.78693853355615	0	0	39.3954098315366	56.2024431989264	97.665495009215	196.768008698501	113.185655452873	101.502268174157	139.377430019217	141.751400804019	129.523850437492	112.285523959489	70.944032780617	130.268897804804	143.645647335575	170.076367971148	135.557758884692	162.364284612159	289.772963854557	188.619685257911	94.5163681883594	124.13341666012	185.940533701907	50.4821257522193	58.3298220085644	60.2928155930772	66.0306228641279	50.5742960202459	35.8923938993677
AT5G14870	40.6528516384025	26.2907339988223	38.2991951918619	19.6977049157683	32.784758532707	29.5267775609255	44.103174363457	18.0295734349709	24.6066104664624	59.3869049647098	81.9934573278152	29.682549058592	12.9249523982145	31.4563164215943	15.282943317882	33.0763003733232	13.2872162477459	0	58.544814163038	56.8400813714708	26.1971785080432	55.0348472995511	63.2377782985515	64.8233053272704	126.205314380548	145.824555021411	30.1464077965386	56.0259830362298	22.4774648978871	12.5623378647787
AT5G14880	827.799275669888	667.784643570086	894.687013261053	1700.95475390281	2332.40139275544	1885.17118273601	3667.34857591516	3741.13648775647	3031.73946455539	2901.4744997044	2730.79904490096	3077.54065466583	2002.55981219836	2470.32476408733	2351.38999333699	4094.84598621741	3501.6243884893	3319.58883966467	4548.54176170696	6015.01802278094	4187.35701272562	4012.75821397161	3790.75348800761	3981.51564825919	4136.56477487303	3603.19218680178	1608.39952185062	1252.58090645285	1039.58275152728	786.043426396154
AT5G14890	5.36081560066846	2.19089449990186	13.3601843692541	51.5616393383346	40.1446022849474	51.1040380862172	374.311556777033	188.308878098585	186.600129370673	235.123664554157	220.965418900383	348.09534805076	100.976190611051	54.8812329057603	31.2936458413775	220.19365677098	127.557275978361	105.608951689237	332.534544446056	308.719657645047	280.833753606223	331.40549352121	393.479509413209	385.528079051661	307.347059726747	369.864098645216	189.745037307625	38.0176313460131	58.0667843195416	53.8385908490516
AT5G14895	63.4363179412434	63.9741193971343	49.8780216452155	168.589180308487	171.283636415776	195.33099001843	116.477614344515	138.22672966811	99.4517173019522	38.7832848749126	12.5074765415311	14.841274529296	257.691238439402	152.596598811138	239.432778646818	350.608783957226	388.872528850697	248.259849120221	177.195637533462	225.131302687002	62.8732284193037	26.3210139258722	19.9081894643588	47.7645407674624	5.93907361790816	10.6054221833754	37.2396802192535	16.0074237246371	41.2086856461263	30.5085348144626
AT5G14920	679.930112018116	1140.14149774893	403.0322284725	84.0049180231295	97.685198893372	128.895740506348	30.5329668670087	27.0443601524564	38.9604665718988	86.0504133162122	70.8757004020097	41.8254100371068	58.9700953168537	51.5348162651652	67.6816061220489	54.8121549043642	34.5467622441394	38.6181987520344	16.3925479656506	21.1757165893715	12.5746456838607	13.1605069629361	12.8817696534086	20.4705174717696	51.9668941566964	55.6784664627206	74.4793604385071	48.0222711739112	63.6861505440134	77.1686468836406
AT5G14940	2910.92287116297	2810.91764337408	2554.91259088037	2122.13803254292	2053.39640687506	2080.50217275444	2015.17581322257	2152.53073954181	1860.87491652622	2294.27369588155	2562.64297139816	2195.15942356041	2391.11619366968	2375.95581482255	2291.71373847669	5126.8265578651	4915.38419724947	2955.47439428834	2575.1912256515	2960.14227691424	2173.31792902726	2453.83634372564	3067.03224747975	2572.46169561905	2121.73404999769	2003.09911488502	2108.47522765202	2046.94930878797	1850.64460992604	1385.44640451559
AT5G14950	2299.34315805338	2324.10088549589	1906.49830949257	1866.06786863793	2070.12332449379	1726.18084202334	1900.95990012747	1858.04770677062	1852.6727130374	1906.44084713242	2156.84484360626	1775.55611641396	1596.23162117949	1637.73630390726	1602.52577076077	2467.49200784991	2348.29401818496	1786.68278716045	1569.78161709159	1848.97441167196	1673.4757630938	2115.25239186101	2086.8466838522	1861.11121347505	2910.146072775	2464.43497986185	1686.42551850048	2118.98271554883	2062.30740438114	1992.02786141491
